"","miRNA_ID","hip_Control_1.x","hip_Control_2.x","hip_Control_3.x","hip_PPCE_1.x","hip_PPCE_2.x","hip_PPCE_3.x","hip_Control_1.y","hip_Control_2.y","hip_Control_3.y","hip_PPCE_1.y","hip_PPCE_2.y","hip_PPCE_3.y"
"636","rno-miR-384-3p",1978,1834,1965,1825,2015,1724,290.972210512631,294.186218481822,290.854125956625,227.881518584114,261.417780843486,265.579179503771
"637","rno-miR-384-5p",3295,2928,3030,3317,3106,2945,484.708510434337,469.671345536955,448.492621704108,414.182464188223,402.95961652599,453.672090277614
"638","rno-miR-409b",2908,2069,2746,5567,4358,2953,427.779164899257,331.881835353812,406.455689504779,695.132281620692,565.388927501694,454.90447626139
"639","rno-miR-421-3p",57,88,85,101,87,95,8.38494236563193,14.1158054669577,12.5814761864189,12.6115251380797,11.2870208106121,14.6345835573424
"640","rno-miR-421-5p",3,1,3,1,6,3,0.441312756085891,0.160406880306337,0.444052100697137,0.124866585525542,0.778415228318074,0.462144743916075
"641","rno-miR-423-3p",871,753,903,1286,1032,868,128.127803516937,120.786380870672,133.659682309838,160.578428985847,133.887419270709,133.713879239718
"642","rno-miR-423-5p",467,437,497,603,520,388,68.6976856973704,70.0978066938694,73.5646313488257,75.2945510719018,67.4626531208997,59.7707202131457
"643","rno-miR-425-3p",104,75,94,93,110,89,15.2988422109776,12.0305160229753,13.9136324885103,11.6125924538754,14.270945852498,13.7102940695102
"644","rno-miR-425-5p",1432,1518,1487,1540,1368,1354,210.653288904999,243.49764430502,220.101824578881,192.294541709335,177.478672056521,208.581327754122
"645","rno-miR-429",5,9,2,9,3,6,0.735521260143152,1.44366192275703,0.296034733798091,1.12379926972988,0.389207614159037,0.924289487832151
"646","rno-miR-448-3p",119,204,70,198,119,102,17.505405991407,32.7230035824928,10.3612156829332,24.7235839340573,15.4385686949751,15.7129212931466
"647","rno-miR-448-5p",7,5,7,13,8,10,1.02972976420041,0.802034401531686,1.03612156829332,1.62326561183205,1.03788697109077,1.54048247972025
"648","rno-miR-449a-3p",0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"649","rno-miR-449a-5p",31,28,48,26,39,24,4.56023181288754,4.49139264857744,7.10483361115419,3.24653122366409,5.05969898406748,3.6971579513286
"650","rno-miR-449c-3p",0,0,0,0,0,0,0,0,0,0,0,0
"651","rno-miR-449c-5p",0,0,0,0,1,0,0,0,0,0,0.129735871386346,0
"652","rno-miR-450a-3p",1,0,5,3,4,5,0.14710425202863,0,0.740086834495228,0.374599756576626,0.518943485545383,0.770241239860125
"653","rno-miR-450a-5p",648,647,650,883,961,715,95.3235553145525,103.7832515582,96.2112884843796,110.257195019054,124.676172402278,110.144497299998
"654","rno-miR-450b-3p",9,4,1,12,14,6,1.32393826825767,0.641627521225349,0.148017366899046,1.4983990263065,1.81630219940884,0.924289487832151
"655","rno-miR-450b-5p",602,560,604,811,882,679,88.5567597212355,89.8278529715488,89.4024896070235,101.266800861215,114.427038562757,104.598760373005
"656","rno-miR-451-3p",1,1,1,0,0,0,0.14710425202863,0.160406880306337,0.148017366899046,0,0,0
"657","rno-miR-451-5p",931,988,275,482,589,1019,136.954058638655,158.481997742661,40.7047758972375,60.1856942233112,76.4144282465576,156.975164683494
"658","rno-miR-452-3p",0,0,0,0,0,0,0,0,0,0,0,0
"659","rno-miR-452-5p",3,6,3,3,5,5,0.441312756085891,0.962441281838023,0.444052100697137,0.374599756576626,0.648679356931728,0.770241239860125
"660","rno-miR-455-3p",144,107,129,164,156,155,21.1830122921228,17.1635361927781,19.0942403299769,20.4781200261889,20.2387959362699,23.8774784356639
"661","rno-miR-455-5p",612,658,583,688,676,582,90.0278022415218,105.54772724157,86.2941249021436,85.9082108415729,87.7014490571697,89.6560803197186
"662","rno-miR-463-3p",2,2,0,1,0,2,0.294208504057261,0.320813760612674,0,0.124866585525542,0,0.30809649594405
"663","rno-miR-463-5p",0,3,3,1,2,0,0,0.481220640919012,0.444052100697137,0.124866585525542,0.259471742772691,0
"664","rno-miR-465-3p",0,0,0,0,0,0,0,0,0,0,0,0
"665","rno-miR-465-5p",0,0,2,0,0,0,0,0,0.296034733798091,0,0,0
"666","rno-miR-466b-2-3p",7,2,3,2,3,3,1.02972976420041,0.320813760612674,0.444052100697137,0.249733171051084,0.389207614159037,0.462144743916075
"667","rno-miR-466b-3p",4,0,0,2,5,7,0.588417008114521,0,0,0.249733171051084,0.648679356931728,1.07833773580418
"668","rno-miR-466b-5p",1,1,1,0,0,1,0.14710425202863,0.160406880306337,0.148017366899046,0,0,0.154048247972025
"669","rno-miR-466c-3p",0,0,0,0,0,0,0,0,0,0,0,0
"670","rno-miR-466c-5p",6,4,3,8,6,8,0.882625512171782,0.641627521225349,0.444052100697137,0.998932684204336,0.778415228318074,1.2323859837762
"671","rno-miR-466d",0,0,0,0,0,0,0,0,0,0,0,0
"672","rno-miR-471-3p",0,0,1,1,0,0,0,0,0.148017366899046,0.124866585525542,0,0
"673","rno-miR-471-5p",0,0,1,0,1,1,0,0,0.148017366899046,0,0.129735871386346,0.154048247972025
"674","rno-miR-483-3p",0,5,4,0,9,5,0,0.802034401531686,0.592069467596182,0,1.16762284247711,0.770241239860125
"675","rno-miR-483-5p",2,2,1,0,4,5,0.294208504057261,0.320813760612674,0.148017366899046,0,0.518943485545383,0.770241239860125
"676","rno-miR-484",26,21,24,51,40,90,3.82471055274439,3.36854448643308,3.55241680557709,6.36819586180264,5.18943485545383,13.8643423174823
"677","rno-miR-486",287,297,196,244,256,309,42.2189203322169,47.6408434509822,29.0114039122129,30.4674468682322,33.2123830749045,47.6009086233557
"678","rno-miR-488-3p",3047,2961,2773,3364,3428,2381,448.226655931237,474.964772587064,410.452158411053,420.051193707923,444.734567112393,366.788878421392
"679","rno-miR-488-5p",24,30,24,20,18,18,3.53050204868713,4.81220640919012,3.55241680557709,2.49733171051084,2.33524568495422,2.77286846349645
"680","rno-miR-489-3p",1,0,0,2,0,1,0.14710425202863,0,0,0.249733171051084,0,0.154048247972025
"681","rno-miR-489-5p",0,0,0,1,1,0,0,0,0,0.124866585525542,0.129735871386346,0
"682","rno-miR-490-3p",698,780,728,835,643,601,102.678767915984,125.117366638943,107.756643102505,104.263598913828,83.4201653014202,92.5829970311871
"683","rno-miR-490-5p",49,45,45,49,48,29,7.20810834940289,7.21830961378517,6.66078151045705,6.11846269075156,6.22732182654459,4.46739919118873
"684","rno-miR-497-3p",0,0,0,0,1,0,0,0,0,0,0.129735871386346,0
"685","rno-miR-497-5p",336,366,358,377,412,339,49.4270286816198,58.7089181921194,52.9902173498583,47.0747027431293,53.4511790111744,52.2223560625165
"686","rno-miR-499-3p",0,0,0,0,2,0,0,0,0,0,0.259471742772691,0
"687","rno-miR-499-5p",980,827,869,996,1052,468,144.162166988058,132.656490013341,128.627091835271,124.36711918344,136.482136698436,72.0945800509077
"688","rno-miR-500-3p",35,34,27,34,27,22,5.14864882100206,5.45383393041547,3.99646890627423,4.24546390786843,3.50286852743133,3.38906145538455
"689","rno-miR-500-5p",1,2,0,0,0,0,0.14710425202863,0.320813760612674,0,0,0,0
"690","rno-miR-501-3p",43,13,39,42,47,38,6.3254828372311,2.08528944398238,5.77267730906278,5.24439659207276,6.09758595515824,5.85383342293695
"691","rno-miR-501-5p",1,2,1,0,0,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0,0
"692","rno-miR-503-3p",10,6,10,26,16,23,1.4710425202863,0.962441281838023,1.48017366899046,3.24653122366409,2.07577394218153,3.54310970335658
"693","rno-miR-503-5p",29,18,25,44,26,21,4.26602330883028,2.88732384551407,3.70043417247614,5.49412976312385,3.37313265604499,3.23501320741253
"694","rno-miR-504",10,2,5,12,10,8,1.4710425202863,0.320813760612674,0.740086834495228,1.4983990263065,1.29735871386346,1.2323859837762
"695","rno-miR-505-3p",142,154,157,177,146,161,20.8888037880655,24.7026595671759,23.2387266031502,22.1013856380209,18.9414372224065,24.801767923496
"696","rno-miR-505-5p",6,1,1,8,4,2,0.882625512171782,0.160406880306337,0.148017366899046,0.998932684204336,0.518943485545383,0.30809649594405
"697","rno-miR-509-3p",0,1,0,1,0,0,0,0.160406880306337,0,0.124866585525542,0,0
"698","rno-miR-509-5p",0,0,0,0,0,0,0,0,0,0,0,0
"699","rno-miR-511-3p",0,1,3,2,4,1,0,0.160406880306337,0.444052100697137,0.249733171051084,0.518943485545383,0.154048247972025
"700","rno-miR-511-5p",0,0,0,0,0,0,0,0,0,0,0,0
"701","rno-miR-5132-3p",0,0,0,1,0,0,0,0,0,0.124866585525542,0,0
"702","rno-miR-5132-5p",1,1,0,0,5,2,0.14710425202863,0.160406880306337,0,0,0.648679356931728,0.30809649594405
"703","rno-miR-532-3p",32,18,21,40,52,35,4.70733606491617,2.88732384551407,3.10836470487996,4.99466342102168,6.74626531208997,5.39168867902088
"704","rno-miR-532-5p",4270,3526,3881,4206,4569,3235,628.135156162252,565.594659960145,574.455400935196,525.188858720429,592.763196364213,498.346082189501
"705","rno-miR-542-3p",446,398,443,419,719,500,65.6084964047691,63.8419383619222,65.5716935362772,52.3190993352021,93.2800915267825,77.0241239860126
"706","rno-miR-542-5p",2,9,2,7,4,6,0.294208504057261,1.44366192275703,0.296034733798091,0.874066098678794,0.518943485545383,0.924289487832151
"707","rno-miR-547-3p",2,5,5,10,4,3,0.294208504057261,0.802034401531686,0.740086834495228,1.24866585525542,0.518943485545383,0.462144743916075
"708","rno-miR-547-5p",0,0,0,6,0,0,0,0,0,0.749199513153252,0,0
"709","rno-miR-551b-3p",168,175,175,161,185,154,24.7135143408099,28.071204053609,25.903039207333,20.1035202696123,24.0011362064739,23.7234301876919
"710","rno-miR-551b-5p",1,6,10,2,6,3,0.14710425202863,0.962441281838023,1.48017366899046,0.249733171051084,0.778415228318074,0.462144743916075
"711","rno-miR-582-3p",1118,1146,1309,1293,1049,773,164.462553768009,183.826284831062,193.754733270851,161.452495084526,136.092929084277,119.079295682375
"712","rno-miR-582-5p",198,191,209,172,137,122,29.1266419016688,30.6377141385104,30.9356296819005,21.4770527103932,17.7738143799294,18.7938862525871
"713","rno-miR-592",292,277,235,324,232,391,42.9544415923601,44.4327058448554,34.7840812212757,40.4567737102756,30.0987221616322,60.2328649570618
"714","rno-miR-598-3p",6929,6137,6148,7040,6452,5725,1019.28536230638,984.417024439991,910.010771695332,879.060762099816,837.055842184702,881.926219639844
"715","rno-miR-598-5p",1,2,1,0,1,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0.129735871386346,0
"716","rno-miR-615",0,0,0,0,0,0,0,0,0,0,0,0
"717","rno-miR-6215",1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"718","rno-miR-6216",0,0,1,3,2,0,0,0,0.148017366899046,0.374599756576626,0.259471742772691,0
"719","rno-miR-6314",0,0,0,4,0,0,0,0,0,0.499466342102168,0,0
"720","rno-miR-6315",24,6,39,21,23,17,3.53050204868713,0.962441281838023,5.77267730906278,2.62219829603638,2.98392504188595,2.61882021552443
"721","rno-miR-6316",0,0,0,0,0,1,0,0,0,0,0,0.154048247972025
"722","rno-miR-6317",0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"723","rno-miR-6318",2,0,2,5,1,3,0.294208504057261,0,0.296034733798091,0.62433292762771,0.129735871386346,0.462144743916075
"724","rno-miR-6319",36,15,23,35,54,15,5.29575307303069,2.40610320459506,3.40439943867805,4.37033049339397,7.00573705486266,2.31072371958038
"725","rno-miR-632",0,0,0,0,0,0,0,0,0,0,0,0
"726","rno-miR-6320",0,0,0,0,0,0,0,0,0,0,0,0
"727","rno-miR-6321",0,137,0,0,0,0,0,21.9757426019682,0,0,0,0
"728","rno-miR-6324",7,14,11,11,7,0,1.02972976420041,2.24569632428872,1.6281910358895,1.37353244078096,0.908151099704419,0
"729","rno-miR-6325",7,2,4,9,9,2,1.02972976420041,0.320813760612674,0.592069467596182,1.12379926972988,1.16762284247711,0.30809649594405
"730","rno-miR-6328",0,1,0,1,4,0,0,0.160406880306337,0,0.124866585525542,0.518943485545383,0
"731","rno-miR-6329",51,74,81,67,76,53,7.50231685346015,11.870109142669,11.9894067188227,8.36606123021131,9.85992622536227,8.16455714251733
"732","rno-miR-6332",0,0,0,0,0,0,0,0,0,0,0,0
"733","rno-miR-652-3p",491,469,508,453,622,432,72.2281877460575,75.2308268636721,75.1928223847151,56.5645632430705,80.695712002307,66.5488431239148
"734","rno-miR-652-5p",14,6,10,4,4,5,2.05945952840082,0.962441281838023,1.48017366899046,0.499466342102168,0.518943485545383,0.770241239860125
"735","rno-miR-653-3p",0,1,0,2,3,0,0,0.160406880306337,0,0.249733171051084,0.389207614159037,0
"736","rno-miR-653-5p",24,6,7,18,4,7,3.53050204868713,0.962441281838023,1.03612156829332,2.24759853945976,0.518943485545383,1.07833773580418
"737","rno-miR-664-2-5p",104,86,92,145,106,82,15.2988422109776,13.794991706345,13.6175977547122,18.1056549012036,13.7520023669526,12.6319563337061
"738","rno-miR-664-3p",356,299,327,479,454,339,52.3691137221924,47.9616572115948,48.4016789759879,59.8110944667346,58.9000856094009,52.2223560625165
"739","rno-miR-671",143,108,112,187,175,119,21.0359080400941,17.3239430730844,16.5779450926931,23.3500514932764,22.7037774926105,18.331741508671
"740","rno-miR-672-3p",13,12,15,10,21,13,1.91235527637219,1.92488256367605,2.22026050348568,1.24866585525542,2.72445329911326,2.00262722363633
"741","rno-miR-672-5p",136,138,155,206,172,135,20.0061782758937,22.1361494822745,22.9426918693521,25.7225166182616,22.3145698784515,20.7965134762234
"742","rno-miR-674-3p",1027,1019,991,1722,1710,912,151.076066833403,163.454611032158,146.685210596954,215.020260274983,221.848340070651,140.492002150487
"743","rno-miR-674-5p",90,151,148,162,135,121,13.2393826825767,24.2214389262569,21.9065703010587,20.2283868551378,17.5143426371567,18.639838004615
"744","rno-miR-675-3p",0,0,0,0,0,0,0,0,0,0,0,0
"745","rno-miR-676",2416,1332,1780,2818,3153,1970,355.403872901171,213.661964568041,263.470913080301,351.874038010977,409.057202481148,303.475048504889
"746","rno-miR-702-3p",52,43,43,41,33,48,7.64942110548878,6.8974958531725,6.36474677665896,5.11953000654722,4.28128375574941,7.3943159026572
"747","rno-miR-702-5p",3,1,0,1,3,1,0.441312756085891,0.160406880306337,0,0.124866585525542,0.389207614159037,0.154048247972025
"748","rno-miR-708-3p",5650,5460,5762,10213,7889,7140,831.139023961761,875.821566472601,852.876068072301,1275.26243797236,1023.48628936688,1099.90449052026
"749","rno-miR-708-5p",849,1129,1251,914,717,949,124.891509972307,181.099367865855,185.169725990706,114.128059170345,93.0206197840098,146.191787325452
"750","rno-miR-741-3p",14,13,27,37,28,16,2.05945952840082,2.08528944398238,3.99646890627423,4.62006366444505,3.63260439881768,2.4647719675524
"751","rno-miR-741-5p",0,0,0,0,0,0,0,0,0,0,0,0
"752","rno-miR-742-3p",0,0,0,0,0,0,0,0,0,0,0,0
"753","rno-miR-742-5p",0,0,0,0,1,0,0,0,0,0,0.129735871386346,0
"754","rno-miR-743a-3p",4,4,6,4,3,2,0.588417008114521,0.641627521225349,0.888104201394273,0.499466342102168,0.389207614159037,0.30809649594405
"755","rno-miR-743a-5p",1,0,2,5,4,2,0.14710425202863,0,0.296034733798091,0.62433292762771,0.518943485545383,0.30809649594405
"756","rno-miR-743b-3p",3,2,3,6,5,4,0.441312756085891,0.320813760612674,0.444052100697137,0.749199513153252,0.648679356931728,0.6161929918881
"757","rno-miR-743b-5p",2,0,3,5,2,8,0.294208504057261,0,0.444052100697137,0.62433292762771,0.259471742772691,1.2323859837762
"758","rno-miR-7578",12,0,1,4,6,6,1.76525102434356,0,0.148017366899046,0.499466342102168,0.778415228318074,0.924289487832151
"759","rno-miR-760-3p",133,68,101,195,176,107,19.5648655198078,10.9076678608309,14.9497540568036,24.3489841774807,22.8335133639968,16.4831625330067
"760","rno-miR-760-5p",8,3,4,1,2,2,1.17683401622904,0.481220640919012,0.592069467596182,0.124866585525542,0.259471742772691,0.30809649594405
"761","rno-miR-761",0,0,0,0,0,0,0,0,0,0,0,0
"762","rno-miR-764-3p",2,1,4,6,3,7,0.294208504057261,0.160406880306337,0.592069467596182,0.749199513153252,0.389207614159037,1.07833773580418
"763","rno-miR-764-5p",13,6,9,41,11,28,1.91235527637219,0.962441281838023,1.33215630209141,5.11953000654722,1.4270945852498,4.3133509432167
"764","rno-miR-7a-1-3p",182,211,204,203,221,161,26.7729738692107,33.8458517446371,30.1955428474053,25.347916861685,28.6716275763824,24.801767923496
"765","rno-miR-7a-2-3p",182,131,159,215,202,266,26.7729738692107,21.0133013201302,23.5347613369482,26.8463158879915,26.2066460200418,40.9768339605587
"766","rno-miR-7a-5p",212517,165670,191025,224048,180277,237307,31262.1543283684,26574.6078603509,28275.0175118902,27976.1087538266,23388.3936859162,36556.7275814974
"767","rno-miR-7b",19375,13766,18090,26154,16887,24629,2850.14488305471,2208.16111429704,2677.63416720373,3265.76067783502,2190.84966010122,3794.05429930301
"768","rno-miR-802-3p",0,0,0,0,0,0,0,0,0,0,0,0
"769","rno-miR-802-5p",0,0,0,0,0,0,0,0,0,0,0,0
"770","rno-miR-871-3p",7,2,3,4,7,8,1.02972976420041,0.320813760612674,0.444052100697137,0.499466342102168,0.908151099704419,1.2323859837762
"771","rno-miR-871-5p",0,1,1,0,0,0,0,0.160406880306337,0.148017366899046,0,0,0
"772","rno-miR-872-3p",153,160,129,181,170,107,22.5069505603804,25.665100849014,19.0942403299769,22.6008519801231,22.0550981356788,16.4831625330067
"773","rno-miR-872-5p",3494,2900,3549,3928,4050,2392,513.982256588034,465.179952888378,525.313635124713,490.475947944329,525.4302791147,368.483409149084
"774","rno-miR-873-3p",54,42,33,85,95,73,7.94362960954604,6.73708897286616,4.8845731076685,10.6136597696711,12.3249077817028,11.2455221019578
"775","rno-miR-873-5p",500,372,361,766,823,633,73.5521260143151,59.6713594739574,53.4342694505555,95.6478045125652,106.772622150962,97.5125409662919
"776","rno-miR-874-3p",227,291,259,419,334,248,33.3926652104991,46.6784021691441,38.3364980268528,52.3190993352021,43.3317810430394,38.2039654970622
"777","rno-miR-874-5p",8,5,5,12,2,15,1.17683401622904,0.802034401531686,0.740086834495228,1.4983990263065,0.259471742772691,2.31072371958038
"778","rno-miR-875",0,0,0,0,0,3,0,0,0,0,0,0.462144743916075
"779","rno-miR-876",13,6,2,5,9,6,1.91235527637219,0.962441281838023,0.296034733798091,0.62433292762771,1.16762284247711,0.924289487832151
"780","rno-miR-877",63,43,75,93,67,59,9.26756787780371,6.8974958531725,11.1013025174284,11.6125924538754,8.69230338288516,9.08884663034948
"781","rno-miR-878",0,2,0,0,0,0,0,0.320813760612674,0,0,0,0
"782","rno-miR-879-3p",8,9,10,11,10,7,1.17683401622904,1.44366192275703,1.48017366899046,1.37353244078096,1.29735871386346,1.07833773580418
"783","rno-miR-879-5p",153,135,110,196,167,100,22.5069505603804,21.6549288413555,16.281910358895,24.4738507630062,21.6658905215197,15.4048247972025
"784","rno-miR-880-3p",0,0,0,1,0,0,0,0,0,0.124866585525542,0,0
"785","rno-miR-880-5p",0,0,0,0,0,0,0,0,0,0,0,0
"786","rno-miR-881-3p",6,6,11,8,16,5,0.882625512171782,0.962441281838023,1.6281910358895,0.998932684204336,2.07577394218153,0.770241239860125
"787","rno-miR-881-5p",1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"788","rno-miR-883-3p",0,0,0,0,0,0,0,0,0,0,0,0
"789","rno-miR-883-5p",0,0,0,0,0,0,0,0,0,0,0,0
"790","rno-miR-92a-1-5p",6,1,3,3,3,1,0.882625512171782,0.160406880306337,0.444052100697137,0.374599756576626,0.389207614159037,0.154048247972025
"791","rno-miR-92a-3p",794,672,736,781,801,661,116.800776110732,107.793423565859,108.940782037698,97.5208032954483,103.918432980463,101.825891909509
"792","rno-miR-92b-3p",4073,3810,4199,4649,4520,3949,599.155618512611,611.150213967145,621.524923609092,580.504756108245,586.406138666282,608.336531241527
"793","rno-miR-92b-5p",15,23,21,29,29,30,2.20656378042945,3.68935824704576,3.10836470487996,3.62113098024072,3.76234027020402,4.62144743916075
"794","rno-miR-93-3p",8,8,11,9,13,4,1.17683401622904,1.2832550424507,1.6281910358895,1.12379926972988,1.68656632802249,0.6161929918881
"795","rno-miR-935",390,297,376,382,374,255,57.3706582911658,47.6408434509822,55.6545299540411,47.699035670757,48.5212158984933,39.2823032328664
"796","rno-miR-93-5p",1121,1186,1227,1133,1027,1043,164.903866524095,190.242560043316,181.617309185129,141.473841400439,133.238739913777,160.672322634822
"797","rno-miR-96-5p",7,6,14,10,5,28,1.02972976420041,0.962441281838023,2.07224313658664,1.24866585525542,0.648679356931728,4.3133509432167
"798","rno-miR-98-3p",2,5,5,3,0,1,0.294208504057261,0.802034401531686,0.740086834495228,0.374599756576626,0,0.154048247972025
"799","rno-miR-98-5p",1083,1200,1411,813,861,772,159.313904947007,192.488256367605,208.852504694553,101.516534032266,111.702585263644,118.925247434403
"800","rno-miR-99a-3p",83,64,79,57,80,68,12.2096529183763,10.2660403396056,11.6933719850246,7.11739537495589,10.3788697109077,10.4752808620977
"801","rno-miR-99a-5p",198044,172847,204463,241798,280895,152514,29133.1144887581,27725.8480403095,30264.0748882796,30192.490646905,36442.1575930676,23494.5144912054
"802","rno-miR-99b-3p",1290,1055,1248,1998,1752,1004,189.764485116933,169.229258723186,184.725673890009,249.483437880033,227.297246668878,154.664440963913
"803","rno-miR-99b-5p",38046,32672,38104,49515,49375,30574,5596.72837268127,5240.81359336865,5640.05374832123,6182.76898229721,6405.70864970082,4709.8711334967
"804","rno-miR-9a-3p",21629,20882,21280,21035,21262,17384,3181.71786712724,3349.61647455693,3149.80956761169,2626.56862652978,2758.44409741648,2677.97474274568
"805","rno-miR-9a-5p",1471420,1457338,1575165,1674942,1642143,1397478,216452.138519967,233767.042131877,233151.775731535,209144.288493322,213044.853045988,215279.03747945
"806","rno-miR-9b-3p",1467954,1453601,1571113,1670845,1638507,1394091,215942.275182436,233167.601620172,232552.00936086,208632.710092424,212573.133417627,214757.276063568
"807","rno-miR-9b-5p",926,794,864,1190,1185,638,136.218537378512,127.363062963232,127.887005000775,148.591236775395,153.73700759282,98.282782206152
